Date,bs_granger
2015-10-12,0.007018946763989706
2015-10-19,0.008043279249339647
2015-10-26,0.0082241283306858
2015-11-02,0.008658931025984607
2015-11-09,0.009354970000642166
2015-11-16,0.008091417221164313
2015-11-23,0.008154903223218346
2015-11-30,0.010598927692752152
2015-12-07,0.008652641850175745
2015-12-14,0.008008909181272712
2016-02-01,0.007489912184046576
2016-02-08,0.0059541847094562415
2016-02-15,0.013723426795465139
2016-02-22,0.004383115019394476
2016-02-29,0.004730520829842155
2016-03-07,0.0036969894828964194
2016-03-14,0.004876068038987624
2016-03-21,0.0045405198159702955
2016-03-28,0.004824228793032641
2016-04-04,0.004452795153125536
2016-04-11,0.004664064763215253
2016-05-30,0.004460438990435413
2016-06-06,0.00447611411401146
2016-06-13,0.004557680777384359
2016-06-20,0.005646379829889956
2016-06-27,0.0069145737553099156
2016-07-04,0.002550853129500772
2016-07-11,0.007320108643804584
2016-07-18,0.005029138614812227
2016-07-25,0.003323050808369493
2016-08-01,0.003218594728070945
2016-08-08,0.0036172765703047986
2016-09-26,0.003258916631289937
2016-10-03,0.0029831822629221415
2016-10-10,0.0022618162643640418
2016-10-17,0.002117689317525039
2016-10-24,0.002210966983294409
2016-10-31,0.002348096854302297
2016-11-07,0.0028755666605962166
2016-11-14,0.003017593659864769
2016-11-21,0.002580674199828517
2016-11-28,0.0018721328349889862
2016-12-05,0.002057207901366558
2017-01-23,0.0020655218923259578
2017-01-30,0.0017348036945455563
2017-02-06,0.0021974765253961574
2017-02-13,0.005664699727327362
2017-02-20,0.0026785868097692405
2017-02-27,0.003956107836744122
2017-03-06,0.00497363855670289
2017-03-13,0.004906871082805432
2017-03-20,0.004881715204496872
2017-03-27,0.005060980186293011
2017-04-03,0.005161169832496744
2017-05-22,0.00478304220730222
2017-05-29,0.004547337453843219
2017-06-05,0.0052771649561267455
2017-06-12,0.0062105851532854445
2017-06-19,0.005502244516958635
2017-06-26,0.0036803790968169326
2017-07-03,0.0006888417593905524
2017-07-10,0.0018444816570326436
2017-07-17,0.0012984896706326905
2017-07-24,0.0010751076840095006
2017-07-31,0.001008123744784671
2017-09-18,0.0011658367915902506
2017-09-25,0.0010589899133089395
2017-10-02,0.0012214589358507417
2017-10-09,0.0008969615041757763
2017-10-16,0.0006818386343627206
2017-10-23,0.0011003689071092963
2017-10-30,0.0007691268475264162
2017-11-06,0.0008687051915047384
2017-11-13,0.0018930822162698
2017-11-20,0.0015508331210265386
2017-11-27,0.0019255490029783037
2018-01-15,0.0019041918003829166
2018-01-22,0.0019949254457295156
2018-01-29,0.002332322563823535
2018-02-05,0.0024518763292182134
2018-02-12,0.0018444800981324038
2018-02-19,0.001785397346297244
2018-02-26,0.001727152672155218
2018-03-05,0.0018231230088067744
2018-03-12,0.001931384073022694
2018-03-19,0.002277803488702894
2018-03-26,0.0023467432106819524
2018-04-02,0.0023795795777639826
2018-05-21,0.002416144392281328
2018-05-28,0.002424407236872494
2018-06-04,0.0024591106339730156
2018-06-11,0.0015614481421683624
2018-06-18,0.0015762976980779764
2018-06-25,0.0023918167319143075
2018-07-02,0.002570022585423564
2018-07-09,0.0017805446874657347
2018-07-16,0.00160540222675504
2018-07-23,0.0019245163432517565
2018-07-30,0.00209601491752018
2018-09-17,0.0021293457922842264
2018-09-24,0.0022871793192187004
2018-10-01,0.0030027876996238144
2018-10-08,0.0033650990049187905
2018-10-15,0.0033477061226612915
2018-10-22,0.0033956415442857805
2018-10-29,0.0033375619245819485
2018-11-05,0.002587576653791006
2018-11-12,0.001993544576516363
2018-11-19,0.0019502701708410165
2018-11-26,0.002319552110522006
2019-01-14,0.0026512379517927686
2019-01-21,0.0024882040511694033
2019-01-28,0.0018602015718032082
2019-02-04,0.002042450965460082
2019-02-11,0.0016489887526760006
2019-02-18,0.0013915021335535768
2019-02-25,0.00126061848118339
2019-03-04,0.0015809722165065086
2019-03-11,0.0015966190148360134
2019-03-18,0.002139379100224384
2019-03-25,0.0016963006360518561
2019-05-13,0.0016228972814816922
2019-05-20,0.0015883109680122271
2019-05-27,0.0017155313590592467
2019-06-03,0.0019488699682293365
2019-06-10,0.002082833964325472
2019-06-17,0.0013985325039398643
2019-06-24,0.001561636833655364
2019-07-01,0.0012815478131490083
2019-07-08,0.0008904659180735717
2019-07-15,0.0009374466184140456
2019-07-22,0.00115865279387987
2019-09-09,0.001610925549473216
2019-09-16,0.0028721913774919674
2019-09-23,0.0023371102576134326
2019-09-30,0.002192976575552126
2019-10-07,0.0021433329777485375
2019-10-14,0.0017637105998870174
2019-10-21,0.0019181214191116205
2019-10-28,0.0019921242247385646
2019-11-04,0.0006714438339980587
2019-11-11,0.0009381148458819746
2019-11-18,0.0006848434505883729
2020-01-06,0.0007034119225598606
2020-01-13,0.0006922731466712601
2020-01-20,0.0009224055411271703
2020-01-27,0.000716163884904157
2020-02-03,0.0007360428171553305
2020-02-10,0.0016700493157272435
2020-02-17,0.0013324868859172897
2020-02-24,0.0015391617592380785
2020-03-02,0.001552963836130332
2020-03-09,0.004016275519816622
2020-03-16,0.005684718435429175
2020-05-04,0.00532567324589622
2020-05-11,0.005203721429529924
2020-05-18,0.006514123939043294
2020-05-25,0.007609586885290215
2020-06-01,0.00911230146167469
2020-06-08,0.009510989951384502
2020-06-15,0.008907762483158475
2020-06-22,0.009294244321508391
2020-06-29,0.008786740816145645
2020-07-06,0.008443471531351948
2020-07-13,0.008298879941976816
2020-07-20,0.008538703277842055
2020-09-07,0.00849398677681913
2020-09-14,0.00915145299806298
2020-09-21,0.0090428105933959
