Date,ALLY,AXP,BAC,BCS,BK,BMO,C,CFG,COF,DB,DFS,FITB,GS,HBAN,HSBC,JPM,KEY,MS,MTB,MUFG,NTRS,Open,PNC,RF,SAN,SCHW,STT,TD,TFC,UBS,CL=F,ZN=F,XLY,^IRX,IYR
2000-04-03,,0.04406210367813035,0.05840286054827182,0.028409128108301873,0.047744421936551484,0.03558718861209975,0.035490605427974886,,0.022164276401564598,0.08174901775656807,,0.06547619047619047,0.002375296912114022,0.02234648920051896,-0.05435897435897441,0.060931921517977106,0.026315789473684292,0.030165912518853588,0.043672942477101184,,0.04162812210915812,-0.01607668609567292,0.05131761442441052,0.07397254306739076,-0.005813953488372103,-0.0010965246903268389,0.09548387096774191,-0.025761124121779888,0.04454342984409809,,,,,-0.005244708753771921,
2000-04-10,,0.029662908080053896,0.009557945041815952,-0.009685254872111138,0.05409582936929258,0.005328596802841812,0.05508474576271194,,0.0185185185185186,0.0,,0.03625377643504524,0.04451219512195115,0.01769915973676106,-0.010869565217391353,0.020260514570101362,-0.006896551724137945,0.049519586104951996,-0.015537564728105635,,0.0018674136321195078,0.023468257546105153,0.026798307475317307,0.005697921904056047,-0.023391812865497075,0.012471620728369492,0.040000000000000036,0.002577319587628857,0.011210762331838486,,,,,-0.003502623606462252,
2000-04-17,,0.0,0.007509386733416834,-0.02712267235998278,0.0031695776031845924,-0.0035149384885764245,0.02155172413793105,,0.00291545189504383,-0.03577509045522487,,0.04867728097098212,0.05740181268882183,-0.03680980900179309,0.015765765765765716,-0.003169523820578446,0.025454545454545396,0.03084112149532703,-0.031180433815174657,,0.017297297297297343,0.055596076141722794,-0.005586592178770999,-0.0030279646067775667,0.037267080745341685,0.03703703703703698,0.035150645624103305,-0.0025839793281653423,0.021582733812949728,,,,,0.0,
2000-04-24,,0.04938806865070822,0.0390920554854981,0.014634184160748465,0.0298063104697861,-0.0103270223752151,0.009183673469387754,,-0.003963011889035695,0.01094896048956917,,0.014980293229549524,-0.02181562280084448,0.006514638034538445,0.0021834061135370675,-0.033144753454857456,0.03146853146853146,0.03499999999999992,0.002949075541486712,,-0.012404580152671763,-0.0025465659383656636,0.038297872340425476,0.02662716155073186,0.0060975609756097615,0.0028409959117281502,0.03778501628664488,-0.010526315789473717,0.01891252955082745,,,,,-0.0035587155398179027,
2000-05-01,,0.012541792419250797,0.020408163265306145,0.0,0.03500758100279566,-0.010221465076660996,0.022245762711864403,,0.02857142857142847,0.009242151389532882,,0.0009901292552421115,0.04021447721179627,0.0,0.003278688524590123,0.022530382775328484,0.020270270270270174,0.039087947882736174,-0.0028457598672997353,,0.020467836257309857,0.033857826335228935,0.007163323782235054,0.00917429184235341,-0.011494252873563204,0.0252808977928205,0.04516129032258065,0.013513513513513598,0.011737089201877993,,,,,0.003539819573261882,
2000-05-08,,0.03708434971710073,0.013140604467805517,-0.01980195017331121,0.039097812068281,0.0017331022530329143,0.0031479538300105414,,0.056426332288401326,0.0,,0.030655357871981703,-0.028511821974965268,0.010752595020921518,-0.01237345331833517,-0.0025974025974025983,0.021126760563380254,0.009666080843585334,-0.02628587712542274,,0.04648862512364005,0.0010068268823084647,0.0359820089955023,0.06188926360665992,-0.0062893081761006275,-0.015714372222273787,0.03013863773357439,0.0,0.014457831325301207,,,,,0.01727114081026082,
2000-05-15,,0.03855718113708684,0.04180064308681675,-0.031111170536747168,0.03905158945650844,0.04159445407279039,0.044652128764278265,,0.025071633237822244,0.010380564249585111,,0.011342155336611537,0.039164490861618884,0.008152179531729642,0.007838745800671898,0.041884816753926746,0.013157894736842035,0.06708689779378663,0.00937974615284598,,0.03697024346257893,-0.02777989666516678,0.0,0.00909088937016489,0.0,0.03427729073206587,0.052750992626205306,0.036175710594315236,0.013667425968109326,,,,,-0.005033592217505545,
2000-05-22,,-0.013664590139822352,0.01005025125628145,0.01171873720052341,0.04119317078110085,-0.022435897435897467,0.006153846153846176,,-0.0028409090909090606,0.008650525540895737,,0.026641235158722854,-0.030303030303030276,0.036101094845131465,0.017201834862385246,-0.004310318632726129,0.019933554817275656,-0.027902790279027867,0.024515850364371428,,0.023651844843897818,0.006244590231917813,0.03687943262411353,0.04142006623572203,-0.020270270270270285,0.0014924461482057616,0.02541436464088398,-0.017766497461928932,0.030516431924882736,-0.0038185429107995272,,,,0.0,
2000-06-05,,-0.01548666337503457,-0.02868852459016391,-0.003464174005060383,-0.035989704476252604,-0.01754385964912286,-0.0028142589118198558,,-0.017073170731707332,-0.012195150489964779,,-0.020960699248619874,-0.027338129496402908,-0.042813328197669365,0.0118534482758621,-0.01626645972392493,-0.032786885245901676,-0.011286681715575675,-0.010526315789473717,,-0.001784121320249743,-0.02665703648039286,-0.03539823008849563,-0.03580558396320255,-0.017964071856287456,-0.03731343283582089,-0.03617863199547766,-0.018957345971563955,-0.047244094488189003,0.008399740883611395,,,,0.0017544261783273285,
2000-06-12,,-0.0029035771370593544,0.00837053571428581,-0.009302272932382505,0.011904741743499203,0.0057553956834532904,0.0,,0.021822849807445532,-0.004511300904472493,,0.012104311468881024,0.0007507507507507061,0.013288883520769623,0.01388888888888884,-0.005754475703324768,0.015432098765432167,0.01971608832807581,0.011401992268536887,,0.04476190476190478,0.021833358190126773,0.014959723820483273,0.01092890380824918,-0.024390243902439046,-0.025316455696202556,0.0033212560386473022,0.0,0.007726269315673218,0.0042121968598107795,,,,-0.013913030209748656,
2000-06-19,,0.03883492763000551,0.0078125,-0.014068031898594291,0.02149000857521499,0.02238805970149249,0.025922233300099684,,-0.01804123711340211,-0.008928616471841955,,0.05905303608768597,0.018763029881862403,-0.01449277036907659,-0.004188481675392652,0.031636863823933936,0.02341137123745818,0.04083204930662565,0.008415382426923745,,0.08040201005025116,0.05133410323098597,0.009779951100244544,0.04923073998093197,0.006024096385542244,0.026022304832713727,0.01338199513381988,0.03571428571428581,0.01835985312117505,-0.009966777913890223,,,,0.0,
2000-06-26,,0.047785587473856195,0.01187335092348274,0.006418459374226249,0.02841682814288804,0.008968609865470878,0.03434343434343434,,0.012802275960170695,0.017600055347501975,,0.019289277539270788,0.02034883720930236,0.0037453068152351054,0.003325942350332678,0.014666666666666606,0.0033333333333334103,0.013097072419106404,0.004524904060796864,,0.02554399243140959,0.00023457773223889422,0.0,0.009036239263046975,0.0,0.01908396946564883,0.03166869671132755,-0.0024752475247524774,0.002409638554216942,-0.005600027907797567,,,,-0.007029870202245103,-0.013916500994035741
2000-07-03,,0.004796191540980876,0.04651162790697683,0.00999994288253947,0.04569892514727547,0.0,0.03630705394190881,,0.01680672268907557,0.0249810550761016,,0.030632349832034222,0.0016485328058029047,0.0711462269658627,0.009708737864077666,0.03256445047489831,0.06737588652482263,0.021021021021021102,0.0,,0.05091258405379451,0.02910891182507458,0.040000000000000036,0.056603771349412524,0.012048192771084265,-0.03531598513011147,-0.008839127872716568,0.015424164524421524,0.06282722513089012,-0.0034013086435745743,,,,0.02982457578640907,0.005742049469964705
2000-07-10,,0.02093027536191583,0.0,0.012890060598218733,-0.008985894609084166,-0.0028985507246376274,0.0009587727708533222,,0.0050761421319796,0.02352937303167013,,-0.023893805955027547,0.02896642527978943,-0.0035087611843308553,0.007502679528403,-0.006242197253433224,0.0,0.030344827586206824,-0.007080626408175972,,0.01449275362318847,-0.022110205236222757,-0.008526187576126665,0.017391266362192903,0.01754385964912286,-0.00189753320683117,0.009449694274596965,-0.005181347150259086,0.004672897196261738,-0.003355653665819247,,,,0.005128241076481466,-0.0008613264427217437
2000-07-17,,-0.004419838675079335,-0.013157894736842146,-0.023840162581241775,0.03129162563124899,0.007288629737609353,-0.023897058823529438,,-0.015318627450980338,0.04441267992174658,,-0.03859966727074482,-0.04019196160767846,-0.026615969581749055,-0.01071080817916259,-0.008928571428571397,-0.016233766233766267,-0.04036458333333337,0.01987449326574242,,0.028960817717206044,-0.022274584330350677,-0.011029411764705843,-0.02865330626490814,-0.005988023952095856,-0.04944178628389151,0.00834772596430633,0.010526315789473717,-0.028037383177570097,-0.004340330759684208,,,,-0.001675000401357929,0.004345936549326357
2000-07-24,,-0.0369198278096633,-0.02692307692307694,-0.02233904143175658,0.0012500021592714017,0.01734104046242768,-0.0017636684303351524,,-0.033594624860022404,0.008196762854530748,,-0.011627906976744207,0.010791366906474753,0.011278195488721776,0.0,-0.022222222222222254,0.017064846416382284,-0.005940594059405946,0.00289399128085277,,0.016963528413910023,0.009306243289900262,0.017878426698450633,-0.0029155188271314803,0.012048192771084265,-0.02188552188552184,-0.005284791544333478,0.028871391076115582,0.012315270935960632,0.017621200097505785,,,,0.0050504600475087535,0.008168529664660307
2000-07-31,,0.012276780502838314,0.018817204301075252,-0.014237302441770794,-0.0026631203376321633,-0.014326647564469885,0.02638762511373982,,0.031353135313531455,0.004219430540162827,,-0.02507374631268433,0.0019035532994924331,-0.011811023622047223,0.0403377110694183,0.029715762273901714,-0.0035460992907800915,0.03399433427762033,0.0049189206952748865,,0.0016722408026756952,0.013472951211351947,0.0036991368680641123,-0.009316750927035655,0.030674846625766916,0.0625,-0.011083743842364546,0.0052631578947368585,0.036363636363636376,-0.001303877822171673,,,,0.0033333301544189453,-0.006864988558352381
2000-08-07,,-0.025078372190084464,-0.0023809523809523725,-0.00510196970780985,0.003588522925503268,-0.008849557522123908,0.0025510204081633514,,-0.00849256900212314,0.03947369651524402,,0.001394700139470073,0.02528089887640439,0.018248175182481674,0.013452914798206317,0.021454112038140627,0.0,0.009590792838874762,-0.006174349205704588,,-0.012588512981903999,-0.03338113217044114,0.00433839479392617,-0.005747150081351959,0.030303030303030276,-0.0032467532467532756,-0.011758118701007847,0.007792207792207684,-0.004608294930875556,0.026668853996757225,,,,0.0,0.0
2000-08-14,,0.004184125138631423,0.01734104046242768,-0.01272267954013162,-0.001201925073290644,0.02256699576868826,0.021570319240724833,,0.013230429988974723,0.0028328452767445444,,-0.007111412123264493,0.007299270072992803,0.010830324909747224,-0.0025974025974025983,0.014423076923076872,-0.0031347962382445305,0.023985239852398532,0.005605381251152286,,0.009338521400778177,-0.011444758149939949,0.006396588486140775,0.011331492532375087,0.00591715976331364,0.02564102564102555,0.013452914798206317,0.03316326530612246,-0.004555808656036442,0.0049484372924732956,,,,-0.001642073666876076,0.002491694352159568
2000-08-21,,0.010683749063274961,0.0023255813953488857,-0.04431818566637602,0.033505137618668135,-0.015151515151515138,0.02799832845800254,,0.028441410693970326,-0.014104383044210467,,-0.015471167369901506,0.00694444444444442,0.003759398496240518,0.010489510489510412,0.003694581280788256,0.0032051282051281937,0.014312383322962141,-0.008123775361661867,,0.012077294685990392,0.0052190779432225165,0.003293084522502765,0.017492673580854046,-0.011111111111111072,0.0201005025125629,-0.009049773755656076,-0.011627906976744207,-0.004739336492891044,-0.001236352930445439,,,,0.0016474055620891992,-0.003765690376569042
2000-08-28,,0.05856357516044963,-0.0012077294685990392,0.0084033433068198,-0.0012360960546350386,0.010526315789473717,0.0337448559670781,,0.02682403433476388,-0.011173210809093614,,0.008426966292134797,0.02565445026178015,-0.014925373134328401,-0.0017182130584192379,0.01200480192076836,0.01948051948051943,0.016049382716049276,0.007845188409736581,,0.026066350710900466,0.011283932658464613,0.0032223415682062218,0.008849538834598158,-0.017045454545454586,0.020905923344947785,-0.006629834254143652,0.01252847380410027,0.009456264775413725,0.006375633187922336,0.025585014488113345,,,0.003273319229047278,0.0014944491887276534
2000-09-11,,0.01958760055577402,0.011173184357541999,-0.005050518141755167,0.024475498429251896,0.015060240963855387,0.004424778761061843,,0.008153477218225458,-0.004444466766331812,,0.014102564102564052,0.0623742454728371,0.013745704467353903,-0.0025316455696202667,-0.00540540540540535,0.08055555555555549,0.03672985781990512,-0.008040906047871665,,0.014265335235378096,-0.02655418118956554,0.00820512820512831,0.015544007565853946,0.0059880239520957446,0.011647254575707144,0.009178990311065727,0.006564551422319376,0.017429193899782147,0.006108149183982281,0.04154295784827533,,,-0.0033557014762590764,0.0058019063406546945
2000-09-18,,-0.022128541122072742,-0.021640091116173155,-0.0099132846088551,-0.03004812683226621,-0.022471910112359605,-0.028376844494892195,,-0.037109375,0.004545477452974289,,-0.02752293577981646,-0.05055055055055058,-0.05633802816901412,-0.03430079155672827,-0.05216284987277353,-0.04134366925064603,-0.050761421319796995,-0.04497604735159988,,-0.03372434017595305,0.018466155366506642,-0.04089979550102252,-0.02777784384995763,-0.03488372093023251,-0.08510638297872342,-0.042289840123775124,-0.012448132780082943,-0.02515723270440251,-0.027097850191228345,0.028730896452831445,,,-0.0016778907412465793,-0.013580246913580285
2000-09-25,,0.021276647829525208,0.0,0.005948894955907891,-0.006067971341649492,0.004213483146067398,0.026066350710900466,,0.048664122137404675,-0.016591302961900256,,0.014175257731958713,0.014145810663764857,0.022471910112359605,0.009530738803023464,-0.005291005291005346,0.03191489361702127,0.020703933747411973,0.004825993999424183,,0.023728813559322104,-0.02065426225270861,0.029787234042553123,0.011267545541940649,-0.005747126436781658,-0.02857142857142858,0.05650525544819085,0.008620689655172376,0.012903225806451646,0.006613572016951341,-0.033078155607394466,0.0010955566103945102,,0.0016750802735814307,-0.0011676600617702704
2000-10-02,,0.03703703969404648,0.013126491646778149,-0.005087614833895193,0.0011061965926699724,-0.004149377593360981,0.024277456647398887,,0.006244424620874156,0.0,,0.06264501160092806,0.011506849315068512,0.038297872340425476,-0.007703123809576717,0.02841677943166432,0.004938271604938205,-0.008885850991114164,0.01174507889093146,,-0.01828410689170179,0.0049810798047090765,0.02019230769230762,0.03581277082292811,-0.005714285714285672,-0.013215859030836996,0.013143669291741267,-0.0021186440677966045,0.012448132780082943,0.01993350344995637,0.041801713869527024,-0.0001566701398513226,,-0.0033167463069042613,-0.009240883805177402
2000-10-09,,-0.022653705859503215,-0.020581113801452777,-0.026949553912701818,-0.005787046678844332,-0.0026420079260237594,-0.016355140186915862,,0.005655042412818112,-0.016491709552041822,,-0.020111731843575398,-0.033295063145809434,-0.017467248908296984,-0.015113753823821297,-0.01895043731778423,-0.010152284263959421,-0.011869436201780381,-0.0029239320353299236,,0.0030211480362538623,0.03775798505273864,-0.023562676720075393,-0.008498566032419275,-0.01764705882352946,-0.06048387096774188,-0.014073201192982054,-0.016528925619834656,-0.010638297872340385,-0.03982460475651095,0.03338731820293761,-0.00217717739955281,,0.0,-0.0006826355188780386
2000-10-16,,0.03360366380337765,-0.029530201342281903,-0.017543866443330725,0.04278728795675013,-0.02564102564102566,0.020075282308657405,,0.029520295202952074,0.008417515125155095,,0.022485207100591653,0.020935960591133007,0.02358490566037741,0.029134689063181396,-0.0031496062992125706,0.007957559681697646,-0.006394884092725817,-0.006352409086890387,,0.0,-0.045993635325816795,0.021428571428571352,-0.014705778056735341,-0.012658227848101222,0.003984063745019917,0.007458678009276909,-0.032786885245901676,0.008810572687224738,-0.01619176879210016,-0.05563483039616146,-0.0006193864792437553,,0.006666660308837891,0.01255232307092835
2000-10-23,,-0.030100356807447493,0.0,0.0091742596715787,0.0011961743085011634,0.013254786450662692,-0.009815950920245453,,-0.038391224862888484,-0.023999917306246954,,-0.019207683073229287,-0.023823704586063088,-0.028436018957345932,0.023956364809611497,0.0,0.011111111111111072,-0.03629343629343629,-0.005398636261565004,,-0.013256006628003303,0.008818077346754882,-0.003089598352214229,-0.02089555193206538,-0.01273885350318471,-0.011904761904761862,0.008356851929726128,0.023809523809523725,-0.0043290043290042934,-0.0040799563037082764,-0.016618067274134063,0.0030773958289114223,,0.004901995158388628,-0.007784897945916525
2000-10-30,,0.047032519661792005,0.04589707927677322,0.005042011444398309,0.06293703430962805,0.028011204481792618,0.026119402985074647,,0.028895768833849367,0.0,,-0.0023980815347721673,0.037634408602150504,0.05855855855855863,0.009857177734375,0.02489019033674955,0.03937007874015741,0.01809598741148699,-0.002991057254534746,,0.06666666666666665,-0.027764324434629062,0.03578336557059969,0.045976984116329334,0.0,0.0718562874251496,0.039076211910882064,0.002277904328018332,0.02862985685071573,0.002301563241329685,0.0033639329597885403,-0.0009276890518641334,,0.004878005285526621,0.004978640952026936
2000-11-06,,0.01677151467269078,0.04878048780487809,-0.03171248570882146,0.01079909201790974,0.008207934336525335,0.017381228273464666,,0.04170905391658186,-0.024285624604388878,,-0.002406738868832692,-0.043559427504667125,0.02183406113537112,0.013367197335045544,0.02390998593530247,0.0,-0.039640987284966345,-0.0019193565652552147,,0.016558675305975434,-0.010324246662248848,-0.009233610341643606,0.023684259579477063,-0.018292682926829285,0.014336917562723928,0.007436079303694276,0.024498886414253906,-0.003816793893129722,0.004366162562509324,0.007975526024544655,-0.0024902729413013303,,0.004846483472354279,0.002820831367248866
2000-11-13,,-0.020810560795572974,-0.019379844961240345,-0.016393448555329426,-0.022875855734713957,-0.008287292817679592,-0.01941747572815533,,-0.04540654699049629,-0.020771491950584253,,-0.025766871165644134,-0.03153468815697269,-0.012008733624454093,-0.03210207505193008,-0.016058394160583966,-0.01538461538461533,-0.016274864376130238,-0.022136698921846887,,-0.01849217638691325,0.026242834461260967,-0.02228412256267409,0.0027099872541460623,-0.01273885350318471,-0.023668639053254448,-0.02159610544780921,-0.02771362586605086,-0.025096525096525046,-0.00561227600713643,0.009973603727369884,0.0013950452878725983,,0.0,0.0007101622340861535
2000-11-20,,-0.06131546966561441,-0.024806201550387597,0.011086429571173673,-0.034843196953219024,-0.008368200836820106,-0.033934576582084985,,-0.055952380952380976,-0.02739720425922143,,-0.03511053315994794,-0.05748757984386088,-0.0267857142857143,-0.0019191144003442018,-0.02681388012618302,0.008287292817679592,-0.060964513193812575,0.008121858393480341,,0.0076687116564417845,0.01224423003524111,-0.022267206477732837,-0.016438423189707896,-0.09868421052631582,-0.0402542372881356,-0.0510382186228453,-0.022004889975550168,-0.016227180527383367,-0.01674806506601112,-0.010674080609700098,0.0018512794928084997,,0.0016259759170100807,-0.0011239369304817393
2000-11-27,,0.03163018847949384,0.009538950715421324,0.033564787314098066,0.005952391153019931,0.012362637362637319,0.0026420079260238705,,0.0869017632241813,0.01990059884037998,,0.03718459495351922,0.012269938650306678,-0.017467248908296984,0.03896099320840807,0.006389776357827559,-0.0027247956403270157,0.018181818181818077,-0.002827699341438894,,-0.000764525993883769,-0.009377620423449251,0.0029527559055118058,0.005434702482750575,-0.013986013986013957,0.006711409395973256,0.019900517325339928,0.021739130434782705,0.020366598778004175,0.016261411484036703,-0.0005649846582365115,0.0004603620679368703,,-0.006482975908981503,0.001410415683624322
2000-12-04,,-0.04147465993097321,-0.018867924528301883,-0.004273444709439245,0.001168226263639438,0.02288021534320328,-0.02298850574712641,,-0.0483516483516484,-0.034768175626280984,,0.01193317422434359,-0.0030487804878048808,-0.032786885245901676,0.016739469824799347,0.01675041876046901,0.0,0.025050100200400882,0.006295005367334072,,-0.011649408284023721,0.022084536970519597,-0.005736137667303964,0.010335862722530509,-0.013986013986013957,-0.04576659038901598,-0.03154027169675022,0.022058823529411686,-0.016697588126159513,0.016220022915623744,-0.023400936594492938,0.0,,-0.009933765423590035,0.0034698124831502586
2000-12-11,,0.03078671570121383,0.06269113149847105,0.018577490289029663,0.020905891421378664,0.0012437810945273853,0.02669902912621369,,0.021052631578947434,0.03301883281863094,,0.014460511679644128,0.044897959183673564,-0.003968253968253954,0.03362146334387939,0.0625,0.0139211136890951,0.048862679022746436,-0.006539072446940852,,-0.010877447425670761,-0.01401347646037232,0.04919583727530741,0.02439025286781704,0.02614379084967311,0.050916496945010215,0.01140857962232067,0.026086956521739202,0.007181328545780907,0.009186361856330816,0.0333333601031387,-0.0015121583480610656,,-0.001694954020371564,0.007412440355509142
2000-12-18,,0.038901592154434894,0.04035874439461873,0.028176251267976404,0.004700360477349008,0.0,0.027308192457737412,,0.04870129870129869,0.028239203010810288,,0.05208333333333326,-0.008651766402307137,0.025531914893617058,0.035220323933247366,0.03271692745376953,0.06190476190476191,0.005444646098003547,0.020985981051298452,,0.02398800599700146,-0.00401864569116861,0.06760563380281681,0.03553304880501251,-0.019736842105263164,0.04130434782608705,0.014635766271425377,0.030878859857482288,0.03888888888888897,0.02625994101132223,0.027729609236829766,0.0039022168558382475,,-0.008576280369129163,0.017344938021218947
2001-01-08,,-0.050909054026812894,0.005208333333333259,0.01419111247803806,-0.004581909346552893,-0.015606242496998823,-0.005820721769499437,,-0.0281007751937985,-0.015781971110100157,,-0.02111932418162621,-0.01390498261877171,-0.0074906367041198685,0.01604273929523581,0.0063856960408683605,-0.025000000000000022,-0.01477104874446089,0.037974646870400086,,-0.023770491803278726,0.024970902182554378,-0.017064846416382284,-0.011185686852184129,0.011111111111111072,-0.02320675105485237,-0.011840926130709972,-0.006451612903225823,-0.010101010101010055,0.01184517106847327,-0.02321427209036686,-0.0005884950510597342,,0.016096660748576852,-0.0013359849854327477
2001-01-22,,-0.07455012139211592,0.02414231257941557,0.013916537637951976,0.06464375557764246,0.031862745098039325,-0.00919540229885063,,0.015259409969481164,0.01626015766900335,,0.0205011389521641,0.019718309859154903,-0.004016064257028162,-0.011446374672949733,0.006180469715698411,0.006960556844547661,-0.00592592592592589,0.0,,0.07163601161665056,0.0025859195747277575,0.011363636363636465,0.03207963384621837,-0.011173184357541888,0.0066225165562914245,0.017563485857193806,0.015521064301552201,0.0034188034188034067,0.0017266583000197233,-0.0031152174104217556,-0.0032733422761928033,,0.00196458776913655,-0.0013262396829895051
2001-01-29,,0.021126021339980205,0.015652182519646063,0.02325587513856653,0.011274813519782212,0.019348854242369207,0.01834654586636475,,0.024761904761904763,0.0404312989122011,,0.007641921397379958,0.01065943247615797,-0.0010000000000000009,-0.003763585821213722,0.017208746147815646,-0.00027333739678248037,0.017939434629498097,0.011002049364653876,,-0.0016597510373443924,-0.01634266495858383,-0.0027249707606181728,0.006396574782983722,-0.07113515493032097,0.025291477083625225,0.017518231712372323,0.011255437677556879,0.004974417223434946,0.001101738539699415,-0.02417734063471666,-0.0016469258748128546,,-0.009940395357710852,0.0006552479733108463
