Date,A5G.IR,ABN.AS,ACA.PA,ALPHA.AT,BAMI.MI,BARC.L,BBVA,BCP.LS,BIRG.IR,BKT.MC,BMPS.MI,BNP.PA,BPE.MI,CABK.MC,CBK.DE,DANSKE.CO,DBK.DE,DNB.OL,EBO.DE,ETE.AT,EUROB.AT,GLE.PA,INGA.AS,ISP.MI,JYSK.CO,KBC.BR,MB.MI,NDA-SE.ST,OTP.BD,PEO.WA,PKO.WA,RAW.DE,SAB.MC,SAN.MC,SEB-A.ST,SHB-A.ST,SWED-A.ST,SYDB.CO,TPEIR.AT,UCG.MI,UNI.MC,^IRX,CL=F,IYR,ZN=F,IYK
2000-03-20,0.0875787063537492,,,-0.002088383729321963,-0.04014598789072599,0.010645456992891766,0.01716734654159069,-0.003577852886517019,,-0.016733120126592116,0.026315813639088415,-0.004705947867526428,-0.019607931836582604,,0.006055020470004502,,-0.030201348696976105,0.016286643246185006,,-0.0009287921575761304,-0.015648245827585283,-0.029482662297654172,-0.01113419145720529,0.002633404278605367,,0.008474631847070091,-0.022580732341615617,-0.0022422167495963485,,0.024208551556627267,,,0.0,-0.000843129820530919,0.005291049304336326,-0.0150000170226684,-0.030042871902871138,0.0,0.0037019733807783783,-0.03140094932411541,,0.005263194879337574,,,,
2000-03-27,-0.013292433537832271,,,0.00248449581539556,0.004055143402508454,0.01396468098398107,0.0042194339852479334,-0.003571383235674297,,-0.005843736305142899,-0.008498624174435476,0.013173628922212188,0.0,,0.0034883691066298628,,-0.018201841279055553,0.009740284937050703,,0.017472782085249605,0.0035488793719815614,-0.011319097834148417,-0.007747874014687239,-0.01256119892725005,,-0.04202101861959673,-0.0280270227459819,-0.002257290658437494,,0.0033500964888364404,,,0.0,-0.009540349715982721,0.010752697603933825,0.024999968642452908,0.021739130434782705,-0.0036232021770864486,0.018382345311579673,-0.011933173083587212,,-0.006993000580457598,,,,
2000-04-03,0.010837438423645374,,,0.00975403458729085,-0.03405573024112396,0.06618541849691018,-0.00420170516766738,-0.04262879399274344,,-0.037177527053837256,-0.008875782101320007,0.01575753781346534,-0.01190717624892712,,0.002531611155170088,,0.06893060759393421,-0.018518504741914077,,0.005661499370275491,-0.00500195640915424,0.0690978982707926,-0.0007066448666740444,0.0249283368420552,,0.055999959309895875,0.03419803202432914,-0.006578921215500633,,0.051236777456890925,,,0.0,0.001780956569228609,0.0,-0.0234742047339197,-0.004255334848671799,0.005107369741971013,0.011342998660248016,0.028846164426899135,,-0.005244708753771921,,,,
2000-04-10,-0.001348314606741563,,,0.009391593608474746,0.0007911527506603289,0.04444437918654898,-0.028455322332113675,-0.0077519271010154656,,-0.015969631298006992,-0.008498624174435476,0.01482322623655663,0.012190199430474946,,-0.006172802939415689,,-0.016645320304842115,-0.015673980006901123,,0.005331751291231868,0.003818222266584792,0.014272938351656439,0.005237342661920774,-0.015464040585313032,,-0.02463054279761645,0.0034522080234480335,0.006355906693952917,,0.0018348343875429496,,,0.0,0.018050470072197733,0.015706781481957588,-0.009090919950666243,-0.004273520107712647,-0.0046349964647919295,0.007216927568113318,0.011389520600908254,,-0.003502623606462252,,,,
2000-04-17,-0.0267857142857143,,,-0.08159468948595472,-0.04214559606446344,-0.044996955684435846,0.0307017965459917,0.001953144344848612,,-0.04913790401485718,-0.008823571671955577,-0.039258494102823116,-0.01918711776897153,,-0.036904849337152434,,-0.04789643292851553,-0.012232426985111955,,-0.09332465748768137,-0.07983370715019078,-0.006639955436256506,-0.026853436793212948,-0.034741035357564676,,-0.016317033520784063,-0.001153352049221068,0.018518505077587344,,-0.0019230475792517687,,,-0.005464390071922787,-0.015044208610581755,-0.039603995291623284,-0.04897955163618506,-0.01593624004687788,-0.020161290942816268,-0.0858865486007534,-0.031026236360841786,,0.0,,,,
2000-04-24,0.0,,,-0.0023106927300311497,0.0,0.0,-0.004366837783712274,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.009781541827796003,-0.021312824385604334,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.02182537904799453,0.0,,-0.0035587155398179027,,,,
2000-05-01,0.0,,,-0.00020192694848397696,0.0,0.0,-0.03879305833540048,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,-0.00020206349371365562,-0.0002017942853163035,0.0,0.0014994573613125173,0.07897505842832286,,0.0,0.0500000494091164,0.0,,0.0,,,0.0,-0.038360831868969214,0.0,0.0,0.0,0.0076923370361328125,-0.00020164548599255205,0.18239012027374568,,0.003539819573261882,,,,
2000-05-08,-0.011818181818181839,,,0.02585374544867558,-0.02248056984309843,-0.028186385549378135,-0.014018773186227462,-0.0038536025364751536,,-0.009734565829944253,-0.0028985982185626424,0.0,-0.004977729695566535,,-0.010270760285694291,,0.0,0.0,,-0.0012899454630150853,0.026499320429847373,0.006407517313202549,-0.014733024439404385,-0.006623380459861217,,0.013953452886537043,-0.011037486604348112,-0.009259252538793672,,-0.02307693774883568,,,0.0,0.006278021853896032,-0.019138772958582795,-0.004098365471270959,0.0,0.024752345759352368,0.01280088656713696,-0.01769910104044148,,0.01727114081026082,,,,
2000-05-15,-0.0055096418732781816,,,0.042312929930577114,0.011199966629967584,-0.01650808439031548,0.014492762454522579,-0.0019493370082945827,,-0.0036764247021404683,-0.008450744651038344,-0.0010406172853173468,0.0,,0.014351721006915952,,0.0007558090837884723,0.0,,0.03188408281569677,0.03083700035077741,0.004006409762962182,-0.0022719696221513708,-0.02233250949765231,,0.00391305011251708,0.02860293130253333,0.018348610657771047,,0.00377359930074439,,,0.0,-0.009328322540365974,-0.023923430714790417,0.00826447260083274,-0.007633615734916943,-0.01851851851851849,0.05055605364493254,0.015521075413673202,,-0.005033592217505545,,,,
2000-05-22,-0.02857142857142858,,,-0.019111053047582316,-0.00904605326351815,0.030495447973202472,-0.03902438761759186,0.0038610423345828426,,-0.035294104510808166,-0.021917786217549917,-0.014552937581624459,-0.04214560864816075,,-0.027263632459179177,,-0.007398243271475424,-0.012618307923438876,,-0.01748464233072966,-0.040731436540392796,0.00151516425762388,0.00559096487632571,-0.014851596596790806,,-0.003982307569414201,-0.018398327862168884,-0.00900900264690263,,0.017857142857142794,,,0.0,-0.015594545050544029,-0.009756106384341101,0.0038910549243373893,0.011278167592158495,0.0009267699046056066,-0.0340349238590999,-0.05186721622255941,,0.0,,,,
2000-05-29,0.005530417295123158,,,0.012416379649326181,0.01165691775144917,0.0,0.0,0.0,,0.008131915972287462,0.029569908863487093,0.021413243887183242,0.0026229464858384954,,0.018324558267639235,,0.0,0.0,,-0.007398308052998792,-0.015761748876308768,0.03514645278345685,0.02053712182694789,-0.011627942421855608,,0.010564113020326893,-0.007518682965607648,0.0,,-0.009433962264150941,,,-0.016128853673841093,0.07191456384950978,-0.010000008899246238,0.0,0.022900706386515424,0.0037594127832940583,-0.004833309065194413,-0.012526071094236646,,,,,,
2000-06-05,0.0,,,-0.027861702083661455,-0.020920545933150847,0.014654091041548023,0.0042194339852479334,0.001879803074733788,,-0.0075471582715499475,0.0,0.01722385774078905,0.013152518058067164,,-0.015132491054650754,,-0.0038193947083018376,-0.009146365174735105,,-0.0147659243762851,-0.01997327700492879,0.04218745434247362,0.008536585735264834,0.004773156021819158,,-0.0065933898255065015,0.009944647580597099,-0.04958674473566682,,-0.015597946516093919,,,0.0,-0.001838248325868319,0.015228401936331348,0.008130090775913201,-0.0077518953057621465,0.0,-0.007500007055851299,-0.004081702242548113,,0.0017544261783273285,,,,
2000-06-12,-0.008241758241758212,,,0.0020935591714250634,0.021294683655612934,-0.005145732929018765,-0.004255276893582072,0.003717509036664346,,-0.0056074475576006755,-0.012531359445404622,0.0,0.0,,-0.0020356733143558348,,-0.00801840673713583,0.0,,-0.012175038698339913,-0.002754848022918366,0.0,0.0,0.002392415689009608,,0.0,-0.010893204836624815,0.0,,0.01192505543170963,,,0.0,-0.011299412167030232,0.0,0.0,0.0,0.0,-0.012735592815953378,-0.008281537565728248,,-0.013913030209748656,,,,
2000-06-19,0.0,,,0.012570443556075173,0.0,-0.02825817274343334,0.0,0.0,,0.0,-0.0024690902758923716,0.007128310771457702,0.0,,0.03742367064400964,,0.008023234246597788,0.0,,0.5477025653501457,0.3124746975602102,-0.034645691528024436,-0.018656694007840757,0.00229358473618535,,0.0,-0.011578966674382407,0.0,,0.0,,,0.0,0.011926639355655633,0.0,0.0,0.0,0.0,0.00369837300514142,0.008421015477769744,,0.0,,,,-0.006042342032295034
2000-06-26,-0.012658227848101222,,,-0.03247207519893047,0.008972268282711582,0.026198170203962645,0.013215797221311831,-0.012844080599490715,,-0.05179981252201271,-0.009732350594876427,0.012461072906390536,-0.0026578448606435767,,0.028124154112632915,,0.0134309057121631,-0.019336992663066765,,-0.01719090685672886,-0.026066339565679053,-0.00646202094336823,0.014655245359911584,0.011389556340783535,,-0.002032982870053379,0.016177957020983014,0.05042013070293838,,0.015267160568028793,,,-0.016128853673841093,0.015887911869732374,0.005208376786685953,0.020242938476092043,0.015564187531968532,0.0,-0.020063354285951296,0.0020704880520743263,,-0.007029870202245103,,-0.013916500994035741,,-0.007598737991442839
2000-07-03,0.007470651013874008,,,-0.0021512993162549066,-0.0008292015305284561,0.004260400641738382,0.012711804673798177,0.016513758571561343,,-0.009708659413460663,-0.018604712686417613,0.021825356461039336,0.010643709309444471,,-0.03036754184164725,,0.02900231516245677,0.02247193166689354,,-0.0052278253171689215,-0.007139465506525777,0.014285698794708868,-0.002824863910590114,0.004264290655292102,,-0.0065075758566229824,-0.017592655520871636,-0.01503765657886702,,0.017077755183156462,,,0.0,-0.005429803249904608,0.01435404423549902,-0.01171876312397313,-0.015503862112260403,-0.0009433818313310249,-0.001664854169532437,0.0039919699181447665,,0.02982457578640907,,0.005742049469964705,,0.0
2000-07-10,0.005434782608695565,,,-0.0011254949333056041,0.019785685629116978,-0.005369168825810622,0.0,-0.010714230560597504,,-0.02775514801622192,-0.014150929420897018,0.015180257743653947,0.0,,0.020942423513175212,,0.03623606059385964,0.011331397690406808,,0.011783184200121699,0.014619899972923456,-0.007874014689141728,0.018338268355560183,-0.029166642981587,,0.008699467809073713,-0.014705882352941124,-0.039999971780495525,,-0.0073394775390625,,,-0.021505109397876976,0.02629186652102855,0.0,0.0,-0.026315816848816453,0.0,0.0038910781407990314,0.0,,0.005128241076481466,,-0.0008613264427217437,,0.008403337834967495
2000-07-17,0.020618556701030855,,,0.013223783936116451,0.0016076693406572584,0.017821909821671866,0.0,-0.0018083361792425867,,0.0032537791937909954,0.014354052606231571,0.014851443961412913,0.0,,-0.028385417777175292,,0.03529166338091305,-0.013513512046290144,,0.024251646468921084,0.001882351003742233,0.0024271703798852684,-0.00981772409009063,0.008492594565675526,,0.006382962490649957,0.005655077904905825,0.00806451039373357,,0.003731357623750986,,,0.0,-0.011555588639027059,0.00913242844115203,-0.010869577449158618,0.007326034552870508,0.04511273828502538,-0.0020953285797428167,-0.011385176783650919,,-0.001675000401357929,,0.004345936549326357,,0.0
2000-07-24,0.0,,,-0.0028130834490327494,0.0,-0.005188107126326447,-0.008547058075199732,0.0,,0.0,-0.004716976473632339,-0.0009774742340097342,0.0,,-0.006367691065843117,,0.00970874760970264,0.0,,-0.007186486122251812,-0.005591793081203389,0.0,0.028526352565538593,0.004219535011395381,,0.0,-0.006457558951263986,0.0,,0.0,,,0.0,-0.008984690564065145,0.0,0.0,0.0,0.0,-0.010047591520416121,-0.017077819464540456,,0.0050504600475087535,,0.008168529664660307,,0.0
2000-07-31,-0.0022675736961451642,,,0.00480600735531711,0.02367349248946926,0.019581167351657935,0.03524228799500895,0.0053097872767373655,,0.008158533745019403,0.0,0.012357384982996322,0.0,,0.0327522442634085,,0.00249979078894369,0.008287314276735014,,-0.018895325806169594,0.01091599880490457,0.0029940372369718915,0.0018052839048330327,0.030303121540784073,,0.0,0.018164502849131958,0.00781249461755662,,0.011131696792865853,,,0.0,0.0,0.004424749721833043,0.0,0.010830297982703296,-0.002070175973992616,0.0033112435422606445,0.021359198706168314,,0.0033333301544189453,,-0.006864988558352381,,0.0
2000-08-07,-0.002116402116402072,,,-0.04719205910643842,-0.0032129061437072837,0.03090781747479987,0.030973493310851863,0.0,,-0.01405404442925684,0.0518181283944652,-0.0009415783003913214,0.0,,0.015255102587620195,,0.031821506569716496,0.03260866954759356,,-0.04018196773587468,-0.015310989000896447,0.040252532186422885,0.009628781705696143,0.03731648208650262,,0.010336406971138912,0.019083896891843866,0.015503865370355863,,0.03250479517664706,,,0.0,0.01952079464873746,0.013513491845030146,-0.003496507585707298,-0.027777752868377914,0.020547892412475788,-0.015642389041696236,0.052434385893626034,,0.0,,0.0,,0.0
2000-08-14,0.026315789473684292,,,-0.004656557709780462,0.005413786499680162,-0.004458412211347684,0.016736367997694623,-0.0017271328695062094,,-0.006276118227382832,0.0032729428450952724,0.007554256086456768,0.0025925298487075032,,0.0020645668517518256,,-0.0040020460770504585,0.02222218034134582,,0.01728109838245273,0.008946280327989609,0.005384562126950598,0.0013494965417182314,0.008059881660912538,,0.006763255538571933,0.010885028668085495,0.0225563743595929,,0.017921147198436405,,,0.0,0.005071793749786391,-0.026431741376666373,0.0,0.03114185614345355,0.0,0.031126201725175884,0.0,,-0.001642073666876076,,0.002491694352159568,,0.015849056968811226
2000-08-21,-0.012658227848101222,,,0.0004070250532759445,0.0,0.005143019559905815,-0.003999960392685131,0.0017094186444122084,,0.009193420708325295,0.005711807680959247,0.009276388093498511,0.0,,-0.004739252382084502,,-0.009129113723059579,-0.01176470477030922,,0.013399687629839008,-0.0029806553199378527,0.014626660822961934,0.0006657967099388262,0.0012032497613294613,,0.018536600252477164,0.004028089176484118,0.007462754778622127,,-0.009009009009009028,,,0.022598952739661504,-0.015910837318464432,-0.018099563910079275,0.014084438320527637,-0.0034843333230920592,0.0,0.0005599530871105429,0.005357183181659453,,0.0016474055620891992,,-0.003765690376569042,,0.0
2000-08-28,0.0010449320794148065,,,-0.021070195020000404,-0.002314782269510429,0.0,-0.00406506436015408,0.0,,0.004130464199421757,-0.0021079604081813974,-0.0055814372426796766,-0.012855923942425074,,-0.020811100825268714,,-0.008237013339711052,0.0,,-0.028760235650913124,-0.018081348063441638,0.007593013343600408,-0.000930875845763568,-0.016008167186655875,,-0.0019138463946620776,-0.010019182733934207,0.00781249461755662,,0.0035842431124375462,,,0.0,-0.004975068467493071,0.021834047842191895,0.006600588502733817,0.010638271427750867,0.0,-0.005678566486392866,0.0017954142098759451,,0.003273319229047278,0.025585014488113345,0.0014944491887276534,,-0.0029962775412569753
2000-09-04,0.014846235418875864,,,0.03433502738876171,0.0030604960580242757,0.014731807698600274,0.0,0.003412925771588027,,-0.001040546962681299,0.021574089260955054,-0.004821612313317569,0.0025615126954869893,,-0.029829520713018587,,-0.0060975360208901375,-0.026698968539800916,,0.008303705958937257,-0.0010208946799429297,-0.017391326947417074,0.015591412603936483,-0.0279930191409129,,0.00194549554771406,-0.003387080189630187,-0.00781249461755662,,0.0,,,0.0,-0.009243716231337906,0.004424749721833043,0.012903240723079135,-0.0036232017248923887,0.003508785314727314,0.0033994183625609686,0.0017123089696733373,,,,,,
2000-09-11,0.00945179584120992,,,-0.06946178620814392,-0.023477612328101416,-0.0011646197568829786,0.01716734654159069,0.0016892059844668683,,0.002116422031370302,0.0009573199904033824,0.021256074414397474,0.013974518511198797,,-0.007132192497900425,,0.015610488984600268,0.012953261914264935,,-0.05449856184185653,-0.0038395726667704855,0.020437941190220243,0.0038666371510605035,0.009150435585444372,,0.0038684866535403373,-0.0015618386530289463,-0.023622030841474517,,-0.01964282989501953,,,0.0,0.022631949123464112,-0.008658016162854443,-0.022580594196146664,-0.011278236942493525,-0.003460220857774976,-0.038848941453113794,0.010204060779639423,,-0.0033557014762590764,0.04154295784827533,0.0058019063406546945,,0.0
2000-09-18,-0.006363636363636349,,,0.00033920428685529913,-0.019636358792820885,-0.00857137204477243,-0.012765964870046331,-0.0016749826756659036,,-0.020892451800336387,-0.018936287876002655,-0.008780478852887907,0.0,,0.020000014280624256,,-0.00010373458782209077,0.0,,-0.003000971675594988,-0.023694606767710402,-0.03357143667516094,-0.02309346219841024,0.0023425384785631387,,-0.037254931879978526,0.0011534965565476174,-0.01574802056098301,,0.016333966439247893,,,0.0,-0.025497927025284528,0.009259267524734272,-0.016835035794561692,-0.015384601194469716,-0.01060068004057324,-0.01575200378803332,0.016216235164381088,,-0.0016778907412465793,0.028730896452831445,-0.013580246913580285,,0.0
2000-09-25,0.04048964218455753,,,0.019121159657555786,0.046692605023257006,0.001116172331226517,0.004291870470682024,0.0033784119689337366,,0.013897664413880406,-0.002498435980093583,0.02628818084880602,0.0,,-0.011539681140937286,,-0.01742085316888331,-0.020512839001186167,,0.0016954892197624805,0.03535126635268715,0.011382070585013837,0.005526398405019339,-0.017670310358343322,,-0.010638297872340385,0.006889585892373873,-0.015151505029160406,,0.007246335247339308,,,0.0,-0.003215456868218336,0.0046729360609938375,-0.028481044958216795,-0.02222223588680694,0.016140318753426586,0.010052908111504832,0.008896796609522362,,0.0016750802735814307,-0.033078155607394466,-0.0011676600617702704,0.0010955566103945102,-0.012374346881344311
2000-10-02,-0.04255319148936165,,,0.0065832869873379,-0.03149608558646455,-0.012820330006686476,0.02083332375254332,0.0,,-0.005518767212303155,0.004758925946398929,0.022021981081595365,0.005157291084010751,,-0.009789394047398647,,0.006403493802069615,0.0050632702837445365,,-0.0006600521812160087,0.0043877751070717785,0.029992089413286793,0.010466101156668683,0.02138300514838032,,0.015789473684210575,0.013190612255612688,-0.007246371666436158,,-0.0036101219752859848,,,0.0,-0.0024116369387632286,0.030042978013832045,0.006451620361539456,-0.007299229775972305,0.060070699956528584,0.010427566290735824,-0.001692027882249314,,-0.0033167463069042613,0.041801713869527024,-0.009240883805177402,-0.0001566701398513226,0.0
2000-10-09,-0.01848739495798324,,,-0.008576283481027347,-0.028571382803881606,-0.043176923656164434,-0.017094116150399574,-0.005033606758759301,,-0.019260529868707188,0.0,-0.037886369177349555,0.0,,-0.002985034246217211,,-0.016692609638972566,-0.014925311982041056,,-0.008318858887870095,-0.01610304349782521,-0.0287539639742993,-0.022003631167235804,-0.010250448370665466,,0.0,-0.017016062591989733,-0.014388479065846393,,-0.0018691303574036588,,,0.0,-0.029959503622493666,-0.03463206465141766,-0.016025659433142825,-0.02222223588680694,-0.017647013944738,-0.016137481872124826,-0.0035272962797681107,,0.0,0.03338731820293761,-0.0006826355188780386,-0.00217717739955281,-0.009352764296611915
2000-10-16,0.02609427609427617,,,0.0228277542237032,-0.0008143461276935993,0.005649554697486181,0.009259240334242191,0.003430565835223831,,0.014044292125029889,0.008928562387735761,-0.0010965276539760538,0.003921648698766322,,0.0,,0.0,0.007894757150956666,,0.017198143465177118,0.02632716162095705,0.036804274185196606,0.0,0.009920457065214938,,0.013443672107390281,0.0025211485583407356,0.029850799746439893,,0.01237110255919771,,,0.0,0.0017590274809884399,-0.009389679534526296,-0.010000011149349897,0.0,0.00937497615814209,0.01532347306671733,0.012612570072124907,,0.006666660308837891,-0.05563483039616146,0.01255232307092835,-0.0006193864792437553,0.017309229776407475
2000-10-23,-0.017391304347826098,,,-0.020557297079924264,-0.016038466662760098,0.021727417788410808,0.004504602082000542,0.0017094186444122084,,-0.029940138608488653,-0.007798197041093413,0.01290324024609979,-0.0012935013843271559,,-0.026521115896106062,,0.07526378533349742,0.010666622673231041,,-0.025551279444976815,-0.029300960046192537,0.003389859210336965,0.0,0.00021436886501091656,,-0.004166682561238644,0.006926114836480091,-0.013986004402719687,,-0.021956058036394777,,,0.0,-0.027350340578431886,0.014018669565436737,0.016025659433142936,0.04029305489653967,0.0061919742310698744,-0.022714625652433096,-0.0069084818130671355,,0.004901995158388628,-0.016618067274134063,-0.007784897945916525,0.0030773958289114223,0.0
2000-10-30,0.0,,,0.0020526196532693053,0.004081626114840198,-0.018652823842924215,0.029268233028159063,-0.0050847193581329275,,-0.03429393059968766,0.02553643519529758,0.02872337415501569,-0.0012985607485065387,,0.000929103001646725,,0.0022534408450172183,0.010335874932280165,,0.007389115720744188,0.010579746407917145,0.023255839434302983,0.04460089562393876,0.031082417002692875,,-0.0008394735413727039,0.02132488262011467,-0.01324502365836333,,-0.014583349227905273,,,0.0,0.0017792739581934391,0.021929812007321248,0.012698427145254376,0.014285701109150395,-0.0031152174104217556,0.005027955812733076,0.006802642310383744,,0.004878005285526621,0.0033639329597885403,0.004978640952026936,-0.0009276890518641334,0.018031555635070973
